title,url,date,rating,status,comment
美国派(番外篇)5：裸奔,https://movie.douban.com/subject/1937400/,2009-12-15,★★★,看过,
美国派(番外篇)4：集体露营,https://movie.douban.com/subject/1434257/,2009-12-15,★★★,看过,
美国派3：美国婚礼,https://movie.douban.com/subject/1308429/,2009-12-15,★★★,看过,
美国派2,https://movie.douban.com/subject/1305068/,2009-12-15,★★★,看过,
遗愿清单,https://movie.douban.com/subject/1867345/,2009-12-13,★★★★,看过,
斗牛,https://movie.douban.com/subject/4009651/,2009-12-13,★★★,看过,
灵动：鬼影实录,https://movie.douban.com/subject/3011550/,2009-12-13,★★★,看过,
异形大战铁血战士,https://movie.douban.com/subject/1308769/,2009-11-30,★,看过,
异形4,https://movie.douban.com/subject/1299153/,2009-11-30,★★★★,看过,
异形3,https://movie.douban.com/subject/1297929/,2009-11-30,★★★★,看过,
异形2,https://movie.douban.com/subject/1293792/,2009-11-30,★★★★,看过,
异形,https://movie.douban.com/subject/1300868/,2009-11-30,★★★★,看过,
侏罗纪公园3,https://movie.douban.com/subject/1304643/,2009-11-30,★★★★,看过,
侏罗纪公园2：失落的世界,https://movie.douban.com/subject/1293702/,2009-11-30,★★★★,看过,
剑鱼行动,https://movie.douban.com/subject/1304608/,2009-11-27,★★★,看过,
电锯惊魂6,https://movie.douban.com/subject/3075983/,2009-11-27,★★★★,看过,
超人归来,https://movie.douban.com/subject/1418191/,2009-11-25,★★★★,看过,
X战警3：背水一战,https://movie.douban.com/subject/1401524/,2009-11-24,★★★★★,看过,
刀锋战士3,https://movie.douban.com/subject/1308978/,2009-11-23,★★★★★,看过,
刀锋战士2,https://movie.douban.com/subject/1306894/,2009-11-23,★★★★★,看过,
生死时速,https://movie.douban.com/subject/1293167/,2009-11-22,★★★★★,看过,
亡命天涯,https://movie.douban.com/subject/1297229/,2009-11-22,★★★★,看过,
第一滴血,https://movie.douban.com/subject/1294323/,2009-11-22,★★★★★,看过,
虎胆龙威3,https://movie.douban.com/subject/1299837/,2009-11-22,★★★★★,看过,
虎胆龙威2,https://movie.douban.com/subject/1300537/,2009-11-22,★★★★★,看过,
虎胆龙威,https://movie.douban.com/subject/1292697/,2009-11-22,★★★★★,看过,
机器人9号,https://movie.douban.com/subject/1764796/,2009-11-22,★★,看过,
蜗居,https://movie.douban.com/subject/3609075/,2009-11-20,★,看过,
宝莲灯,https://movie.douban.com/subject/1299643/,2009-11-19,★★★,看过,
泰山,https://movie.douban.com/subject/1294766/,2009-11-19,★★★,看过,
没完没了,https://movie.douban.com/subject/1296253/,2009-11-19,★★★★,看过,
一个都不能少,https://movie.douban.com/subject/1294963/,2009-11-19,★★★,看过,
007之黑日危机,https://movie.douban.com/subject/1293174/,2009-11-19,★★★,看过,
诺丁山,https://movie.douban.com/subject/1298038/,2009-11-19,★★★★★,看过,
喜剧之王,https://movie.douban.com/subject/1302425/,2009-11-19,★★★,看过,
美国派,https://movie.douban.com/subject/1295253/,2009-11-19,★★★★,看过,
精灵鼠小弟,https://movie.douban.com/subject/1295242/,2009-11-19,★★★,看过,
龙堂,https://movie.douban.com/subject/2287754/,2009-11-19,★★★,看过,
少年英雄方世玉,https://movie.douban.com/subject/2154862/,2009-11-19,★★★,看过,
水浒传,https://movie.douban.com/subject/3904560/,2009-11-19,★★★,看过,
爱情麻辣烫,https://movie.douban.com/subject/1306130/,2009-11-19,★★,看过,
还珠格格,https://movie.douban.com/subject/1786739/,2009-11-19,★★★,看过,
鹿鼎记,https://movie.douban.com/subject/1863923/,2009-11-19,★★★★★,看过,
极度深寒,https://movie.douban.com/subject/1293515/,2009-11-19,★★★★★,看过,
不见不散,https://movie.douban.com/subject/1307014/,2009-11-19,★★★,看过,
没事偷着乐,https://movie.douban.com/subject/1300678/,2009-11-19,★★★★,看过,
尖峰时刻,https://movie.douban.com/subject/1292624/,2009-11-19,★★★,看过,
刀锋战士,https://movie.douban.com/subject/1298120/,2009-11-19,★★★★,看过,
世界末日,https://movie.douban.com/subject/1292769/,2009-11-19,★★★★★,看过,
的士速递,https://movie.douban.com/subject/1294262/,2009-11-19,★★★,看过,
哥斯拉,https://movie.douban.com/subject/1295292/,2009-11-19,★★★★,看过,
午夜凶铃,https://movie.douban.com/subject/1307696/,2009-11-19,★★★★,看过,
偷天陷阱,https://movie.douban.com/subject/1300069/,2009-11-19,★★★,看过,
风声,https://movie.douban.com/subject/3734112/,2009-11-15,★★★,看过,
2012,https://movie.douban.com/subject/3005875/,2009-11-15,★★★,看过,
飞屋环游记,https://movie.douban.com/subject/2129039/,2009-11-04,★★★★★,看过,
未来战警,https://movie.douban.com/subject/2993217/,2009-11-03,★★,看过,
对不起，我爱你,https://movie.douban.com/subject/1782142/,2009-10-27,★★★,看过,
建国大业,https://movie.douban.com/subject/3543690/,2009-10-24,★,看过,
虎胆龙威4,https://movie.douban.com/subject/1401535/,2009-10-19,★★★★,看过,
国家要案,https://movie.douban.com/subject/1905786/,2009-09-13,★★★,看过,
第九区,https://movie.douban.com/subject/3006772/,2009-09-12,★★★★★,看过,
黑猫警长,https://movie.douban.com/subject/1860377/,2009-09-08,★★★★★,看过,
舒克和贝塔,https://movie.douban.com/subject/1870436/,2009-09-08,★★★★★,看过,
黑客帝国3：矩阵革命,https://movie.douban.com/subject/1302467/,2009-09-04,★★★★★,看过,
黑客帝国2：重装上阵,https://movie.douban.com/subject/1304141/,2009-09-04,★★★★★,看过,
天使与魔鬼,https://movie.douban.com/subject/1927369/,2009-09-01,★★★,看过,
单车上路,https://movie.douban.com/subject/3318479/,2009-08-16,★★★,看过,
特种部队：眼镜蛇的崛起,https://movie.douban.com/subject/2223596/,2009-08-13,★★★,看过,
百万富翁的初恋,https://movie.douban.com/subject/2298282/,2009-08-02,,看过,
入殓师,https://movie.douban.com/subject/2149806/,2009-08-02,★★★★,看过,
家园,https://movie.douban.com/subject/3018123/,2009-08-02,★★★★★,看过,
暴力云与送子鹳,https://movie.douban.com/subject/3734350/,2009-07-25,★★★★★,看过,
007：大战皇家赌场,https://movie.douban.com/subject/1418190/,2009-07-22,★★★★★,看过,
碟中谍,https://movie.douban.com/subject/1292484/,2009-07-21,★★★★★,看过,
玩具总动员,https://movie.douban.com/subject/1291575/,2009-07-21,★★★★,看过,
本能,https://movie.douban.com/subject/1291869/,2009-07-21,★★★★★,看过,
侏罗纪公园,https://movie.douban.com/subject/1292523/,2009-07-21,★★★★,看过,
独立日,https://movie.douban.com/subject/1293013/,2009-07-21,★★★★★,看过,
黑衣人,https://movie.douban.com/subject/1301445/,2009-07-21,★★★★,看过,
国家宝藏：夺宝秘笈,https://movie.douban.com/subject/1607471/,2009-07-21,★★★★,看过,
加勒比海盗3：世界的尽头,https://movie.douban.com/subject/1418192/,2009-07-21,★★★★,看过,
勇敢者的游戏,https://movie.douban.com/subject/1294990/,2009-07-21,★★★★,看过,
Q版猫和老鼠,https://movie.douban.com/subject/2138382/,2009-07-21,★★★★★,看过,
杀死比尔,https://movie.douban.com/subject/1291580/,2009-07-21,★★★,看过,
加菲猫,https://movie.douban.com/subject/1308776/,2009-07-21,★★★★,看过,
真实的谎言,https://movie.douban.com/subject/1292553/,2009-07-21,★★★★,看过,
我，机器人,https://movie.douban.com/subject/1308843/,2009-07-21,★★★★,看过,
蜘蛛侠2,https://movie.douban.com/subject/1308570/,2009-07-21,★★★,看过,
加勒比海盗2：亡灵的宝藏,https://movie.douban.com/subject/1315574/,2009-07-21,★★★,看过,
蜘蛛侠3,https://movie.douban.com/subject/1418189/,2009-07-21,★★★,看过,
国家宝藏,https://movie.douban.com/subject/1308848/,2009-07-21,★★★★,看过,
变相怪杰,https://movie.douban.com/subject/1297570/,2009-07-21,★★★★★,看过,
变脸,https://movie.douban.com/subject/1292659/,2009-07-21,★★★,看过,
全民超人汉考克,https://movie.douban.com/subject/1949312/,2009-07-21,★★,看过,
指环王1：护戒使者,https://movie.douban.com/subject/1291571/,2009-07-21,★★★★★,看过,
老无所依,https://movie.douban.com/subject/1857099/,2009-07-21,★★★★★,看过,
幸福终点站,https://movie.douban.com/subject/1292274/,2009-07-21,★★★★★,看过,
博物馆奇妙夜,https://movie.douban.com/subject/1835843/,2009-07-21,★★★★,看过,
黑客帝国,https://movie.douban.com/subject/1291843/,2009-07-21,★★★★★,看过,
超人总动员,https://movie.douban.com/subject/1291577/,2009-07-21,★★★,看过,
达·芬奇密码,https://movie.douban.com/subject/1329950/,2009-07-21,★★★★,看过,
断背山,https://movie.douban.com/subject/1418834/,2009-07-21,★★★,看过,
珍珠港,https://movie.douban.com/subject/1302987/,2009-07-21,★★★★★,看过,
加勒比海盗,https://movie.douban.com/subject/1298070/,2009-07-21,★★★★,看过,
我是传奇,https://movie.douban.com/subject/1820156/,2009-07-21,★★★★,看过,
蜘蛛侠,https://movie.douban.com/subject/1306612/,2009-07-21,★★★,看过,
海底总动员,https://movie.douban.com/subject/1291586/,2009-07-21,,看过,
雨人,https://movie.douban.com/subject/1291870/,2009-07-21,★★★★★,看过,
金刚,https://movie.douban.com/subject/1309043/,2009-07-21,★★★★,看过,
小鬼当家,https://movie.douban.com/subject/1293088/,2009-07-21,★★★★★,看过,
史密斯夫妇,https://movie.douban.com/subject/1309199/,2009-07-21,★★★,看过,
穿普拉达的女王,https://movie.douban.com/subject/1482072/,2009-07-21,★★★★,看过,
功夫熊猫,https://movie.douban.com/subject/1783457/,2009-07-21,★★★★,看过,
变形金刚,https://movie.douban.com/subject/1794171/,2009-07-21,★★★★★,看过,
重返十七岁,https://movie.douban.com/subject/2213591/,2009-07-21,★★★,看过,
神秘代码,https://movie.douban.com/subject/2354729/,2009-07-20,★★★,看过,
守望者,https://movie.douban.com/subject/1972698/,2009-07-19,★★★★,看过,
黑色星期五,https://movie.douban.com/subject/1914923/,2009-07-18,★,看过,
灌篮高手,https://movie.douban.com/subject/1998799/,2009-07-03,★★★★★,看过,
老爸老妈的浪漫史 第二季,https://movie.douban.com/subject/2296025/,2009-07-03,★★★★,看过,
老爸老妈的浪漫史 第一季,https://movie.douban.com/subject/1427818/,2009-07-03,★★★★★,看过,
无敌浩克,https://movie.douban.com/subject/1866475/,2009-06-30,★★★★★,看过,
暮光之城,https://movie.douban.com/subject/2268359/,2009-06-30,★★★★,看过,
变形金刚2,https://movie.douban.com/subject/2146991/,2009-06-28,★★★★★,看过,
迈克尔·杰克逊：专辑历史记录第二辑,https://movie.douban.com/subject/1857382/,2009-06-26,★★★★★,看过,
狼的诱惑,https://movie.douban.com/subject/1325399/,2009-06-25,★★★★,看过,
金刚狼,https://movie.douban.com/subject/1792928/,2009-06-22,★★★,看过,
终结者2018,https://movie.douban.com/subject/1410556/,2009-06-13,★★★,看过,
鹰眼,https://movie.douban.com/subject/2264715/,2009-06-10,★★★,看过,
科洛弗档案,https://movie.douban.com/subject/2144242/,2009-06-08,★★★★★,看过,
死神来了3,https://movie.douban.com/subject/1436870/,2009-06-08,★★★,看过,
死神来了2,https://movie.douban.com/subject/1307956/,2009-06-08,★★★,看过,
死神来了,https://movie.douban.com/subject/1300300/,2009-06-08,★★★,看过,
星际迷航,https://movie.douban.com/subject/2132932/,2009-06-08,★★★★,看过,
独自等待,https://movie.douban.com/subject/1308741/,2009-06-08,★★★★★,看过,
恐怖解剖室,https://movie.douban.com/subject/2060184/,2009-06-03,★★★,看过,
隔山有眼2,https://movie.douban.com/subject/1839857/,2009-06-03,★★★★,看过,
电锯惊魂5,https://movie.douban.com/subject/2350904/,2009-06-03,★★★★★,看过,
电锯惊魂4,https://movie.douban.com/subject/1922273/,2009-06-03,★★★★★,看过,
电锯惊魂3,https://movie.douban.com/subject/1474189/,2009-06-03,★★★★★,看过,
电锯惊魂2,https://movie.douban.com/subject/1309045/,2009-06-03,★★★★★,看过,
速度与激情4,https://movie.douban.com/subject/2132930/,2009-06-03,★,看过,
南京！南京！,https://movie.douban.com/subject/2294568/,2009-06-03,★★★★,看过,
兄弟连,https://movie.douban.com/subject/1307847/,2009-04-30,★★★★★,看过,
钢铁侠,https://movie.douban.com/subject/1432146/,2009-04-30,★★★★★,看过,
七磅,https://movie.douban.com/subject/2969282/,2009-04-15,★★★,看过,
贫民窟的百万富翁,https://movie.douban.com/subject/2209573/,2009-02-24,★★★★★,看过,
朗读者,https://movie.douban.com/subject/2213597/,2009-02-23,★★★,看过,
纯情漫画,https://movie.douban.com/subject/3025450/,2009-02-23,★★★,看过,
玩命快递3,https://movie.douban.com/subject/3018122/,2009-02-19,★★,看过,
勇闯夺命岛,https://movie.douban.com/subject/1292728/,2009-02-19,★★★★★,看过,
终结者2：审判日,https://movie.douban.com/subject/1291844/,2009-02-19,★★★,看过,
这个男人来自地球,https://movie.douban.com/subject/2300586/,2009-02-19,★★★★,看过,
圣诞夜惊魂,https://movie.douban.com/subject/1297131/,2009-02-19,★★★,看过,
泰坦尼克号,https://movie.douban.com/subject/1292722/,2009-02-19,★★★★★,看过,
罪恶之城,https://movie.douban.com/subject/1309027/,2009-02-19,★★★,看过,
电锯惊魂,https://movie.douban.com/subject/1417598/,2009-02-19,★★★★★,看过,
蝴蝶效应,https://movie.douban.com/subject/1292343/,2009-02-19,★★★★★,看过,
拯救大兵瑞恩,https://movie.douban.com/subject/1292849/,2009-02-19,★★★★,看过,
狮子王,https://movie.douban.com/subject/1301753/,2009-02-19,★★★,看过,
撞车,https://movie.douban.com/subject/1388216/,2009-02-19,★★★★,看过,
无间道,https://movie.douban.com/subject/1307914/,2009-02-19,★★★★,看过,
美丽心灵,https://movie.douban.com/subject/1306029/,2009-02-19,★★★★★,看过,
指环王2：双塔奇兵,https://movie.douban.com/subject/1291572/,2009-02-19,★★★★★,看过,
楚门的世界,https://movie.douban.com/subject/1292064/,2009-02-19,★★★★,看过,
本杰明·巴顿奇事,https://movie.douban.com/subject/1485260/,2009-02-19,★★★★,看过,
当幸福来敲门,https://movie.douban.com/subject/1849031/,2009-02-19,★★★★★,看过,
指环王3：王者无敌,https://movie.douban.com/subject/1291552/,2009-02-19,★★★★★,看过,
搏击俱乐部,https://movie.douban.com/subject/1292000/,2009-02-19,★★★★,看过,
